WARNING: [vitis-run 60-2507] Dispatch failed to load the system diagram library librdi_system_diagram. Diagrams will not be produced.
  **** HLS Build v2025.1 6135595
INFO: [HLS 200-2005] Using work_dir /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/scheduler_hls 
INFO: [HLS 200-2176] Writing Vitis IDE component file /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/scheduler_hls/vitis-comp.json
INFO: [HLS 200-10] Creating and opening component '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/scheduler_hls'.
INFO: [HLS 200-1505] Using default flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2025.1%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-2174] Applying component config ini file /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.hpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(8)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.hpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(9)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/top.hpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(10)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/top.hpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.hpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(11)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.hpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(12)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp' to the project
INFO: [HLS 200-1465] Applying config ini 'tb.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_tb.cpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(13)
INFO: [HLS 200-10] Adding test bench file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_tb.cpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.top=scheduler_hls' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(7)
INFO: [HLS 200-1465] Applying config ini 'flow_target=vivado' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(4)
INFO: [HLS 200-1505] Using flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2025.1%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying config ini 'part=xck26-sfvc784-2LV-c' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(1)
INFO: [HLS 200-1611] Setting target device to 'xck26-sfvc784-2LV-c'
INFO: [HLS 200-1465] Applying config ini 'clock=10ns' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(14)
INFO: [SYN 201-201] Setting up clock 'default' with a period of 10ns.
INFO: [HLS 200-1465] Applying config ini 'package.output.format=ip_catalog' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(5)
INFO: [HLS 200-2176] Writing Vitis IDE component file /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/scheduler_hls/vitis-comp.json
INFO: [SIM 211-2] *************** CSIM start ***************
INFO: [SIM 211-4] CSIM will launch CLANG as the compiler.
INFO: [HLS 200-2036] Building debug C Simulation binaries
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_tb.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  Busy     | State            | CmpStart   CmpReady   CmpDone    CmpOp      | Heads{idx:ph/cr/cs/cd/op/wlR/addr/qd/wlD}
239      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
240      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
241      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
242      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
243      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
244      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
245      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
246      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
247      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
248      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
249      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
250      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
251      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
252      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
253      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
254      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
255      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
256      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
257      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
258      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
259      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
260      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
261      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
262      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
263      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
264      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
265      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
266      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
267      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
268      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
269      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
270      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
271      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
272      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
273      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
274      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
275      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
276      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
277      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
278      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
279      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
280      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
281      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
282      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
283      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
284      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
285      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
286      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
287      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
288      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
289      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
290      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
291      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
292      1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
